,index,cashtag,created_at,official_account,sentiment,source,spans,text,total_likes,clean_text,base_text,POS_VB,POS_VBD,POS_VBG,POS_VBN,POS_VBP,POS_VBZ,=+num,=-num,=+num%,=-num%,word_num,ordinal_num,num-num,num-num%,num-num-num,num/num,only_number,call_+num%,put_+num%,put_-num%,bull,bear,number_of_!,number_of_?,number_of_$,continous_!,continous_?,AFINN_sum_score,AFINN_max_score,AFINN_min_score,AFINN_pos_ratio,AFINN_neg_ratio,BingLiu_pos_ratio,BingLiu_neg_ratio,NRC_Hashtag_sum_score,NRC_Hashtag_max_score,NRC_Hashtag_min_score,NRC_Hashtag_pos_ratio,NRC_Hashtag_neg_ratio,SentiWordNet_sum_score,SentiWordNet_max_score,SentiWordNet_min_score,SentiWordNet_pos_ratio,SentiWordNet_neg_ratio,Avg_TFIDF_1-grams,Avg_TFIDF_2-grams,Avg_TFIDF_3-grams,Avg_TFIDF_4-grams,caps_word,hashtags,sentiment score
882,1167,$NFLX,2,-1,0,twitter,more positive comments from $MS,$NFLX more positive comments from $MS https://t.co/hTF8uQP7RL,-1,$NFLX more positive comments from $MS _url,$NFLX more posit comment from $MS _url,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.4,0.4,0,0.142857143,0,0.142857143,0,-0.06200263,0.184693101,-0.176942772,0.142857143,0.428571429,0.625,0.625,0,0.333333333,0,4.532280148,7.112228373,7.184148891,7.184148891,0,0,0.426
883,1369,$YHOO,1,-1,0,twitter,making new HOD,$YHOO making new HOD,-1,$YHOO making new HOD,$YHOO make new hod,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.003459968,0.053075912,-0.049615944,0.25,0.25,0.375,0.375,0,0.333333333,0,5.513115095,6.928736079,7.589613999,0,1,0,0.442
884,814,$SPY,2,0,0,stocktwits,Moody's downgrade,"Moody&#39;s downgrade...is that why expiring FEB 132 SPY puts had 86,000 vol, $SPY was earlier in the top 5 of &quot;selling on strength&quot;? $VXX",0,"Mody's downgrade s that why expiring FEB 132 SPY puts had 86,0 vol $SPY was earlier in the top 5 of seling on strength? $VXX","mody' downgrad s that whi expir feb 132 spi put had 86,0 vol $SPY wa earlier in the top 5 of sele on strength? $VXX",0,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0.4,0.4,0,0.04,0,0.04,0.04,-0.771503702,0.312296727,-0.340530067,0.12,0.64,-0.125,0.25,-0.625,0.3,0.1,5.250087963,7.006570948,7.184148891,7.184148891,2,0,-0.299
885,1294,$CSCO,0,-1,0,twitter,Cisco-Synata deal is a game-changer $CSCO,Jim Cramer: Cisco-Synata deal is a game-changer $CSCO https://t.co/avyq2SwUTB via thestreet,-1,Jim Cramer: Cisco-Synata deal is a game-changer $CSCO _url via street,jim cramer: cisco-synata deal is a game-chang $CSCO _url via street,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.228773095,0.010587503,-0.103176251,0.090909091,0.454545455,0.125,0.125,0,0.333333333,0,6.105473065,7.375607383,7.589613999,7.589613999,0,0,0.304
886,146,$EGHT,2,0,0,stocktwits,"looks primed', 'poised to run too",RT @bman1 $LNG looks primed also $EGHT poised to run too...,0,$LNG looks primed also $EGHT poised to run to to ...,$LNG look prime also $EGHT pois to run to to .,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-0.4,0,-0.4,0,0.090909091,0.090909091,0,-0.143657878,0.120476092,-0.0543215,0.090909091,0.636363636,-0.125,0,-0.125,0,0.2,6.342965388,7.415843238,7.589613999,7.589613999,0,0,0.4
887,1393,$TRIP,2,-1,0,twitter,"adding $expe and $pcln to the mix soon', 'I already have $CTRP and $trip","I already have $CTRP and $trip
adding $expe and $pcln to the mix soon.",-1,I already have $CTRP and $trip adding $expe and $pcln to the mix soon .,I alreadi have $CTRP and $trip ad $expe and $pcln to the mix soon .,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,-0.271607501,0.02830254,-0.065393398,0.2,0.533333333,0.25,0.25,-0.125,0.4,0.2,4.975750779,6.919672743,7.184148891,7.184148891,0,0,0.408
888,651,$AAPL,0,0,0,stocktwits,2 retailers whose stocks I own,"$AAPL &amp; $AMZN~I shopped at just 2 stores on Black Friday: the 2 retailers whose stocks I own, of course! Luv 2 shop online in jammers =^.^=",0,$AAPL & $AMZN~I shopped at just 2 stores on Black Friday: the 2 retailers whose stocks I own of course! Luv 2 shop online in jammers =^ jammers =^.^=,$AAPL & $AMZN~I shop at just 2 store on black friday: the 2 retail whose stock I own of course! luv 2 shop onlin in jammer =^ jammer =^ =,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,-0.788941942,0.052107121,-0.167116463,0.133333333,0.633333333,-0.375,0,-0.375,0,0.1,5.841023948,7.088351052,7.15576969,7.184148891,0,0,0.227
889,1422,$LB,1,-1,0,twitter,add in,@GerberKawasaki add in $sbux $lb and many others. It's a theme that won't last but seems pretty in vogue right now.,-1,add in $sbux $lb and many others it is a theme that will not last but seems pretty in vogue right now .,add in $sbux $lb and mani other it is a theme that will not last but seem pretti in vogu right now .,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.2,0.2,0,0.043478261,0,0.086956522,0,-0.712269047,0.163379697,-0.128503218,0.173913043,0.739130435,-0.375,0.5,-0.625,0.2,0.3,5.012113186,6.886599601,7.184148891,7.184148891,0,0,0.354
890,103,$NUAN,2,0,1,stocktwits,"held up well after the big gains!', 'still very undervalued and has major upside",$NUAN held up well after the big gains! Maybe we&#39;re finally on the move on this!!its still very undervalued and has major upside,0.166666667,$NUAN held up well after the big gains! Maybe we are finally on the move on this!!its still very undervalued and has major upside,$NUAN held up well after the big gains! mayb we are final on the move on this!!it still veri undervalu and ha major upsid,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0.2,0.2,0,0.041666667,0,0.041666667,0,-0.532419902,0.083246834,-0.098055498,0.125,0.708333333,1.375,0.625,-0.125,0.416666667,0.083333333,5.115412237,7.222124669,7.558107309,7.589613999,0,0,0.695
891,622,$AMZN,2,0,0,stocktwits,run run $AMZN up 4.4% now,$AAPL run run $AMZN up 4.4% now,0,$AAPL run run $AMZN up 4.4% now,$AAPL run run $AMZN up 4.4% now,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-0.158535741,0,-0.071206145,0,0.714285714,0,0,0,0,0,6.229380747,7.184148891,7.184148891,7.184148891,0,0,0.482
892,925,$RHT,1,-1,0,twitter,Unusual call buying,"Unusual call buying: $RHT 14x average volume, $WY 13x, $MAR 9x, $UCO 9x, $WYN 9x, $DVN 6x, $HOT 6x, $XLP 6x",-1,Unusual call buying: $RHT 14x average volume $WY 13x $MAR 9x $UCO 9x $WYN 9x $DVN 6x $HOT 6x $XLP 6x,unusu call buying: $RHT 14x averag volum $WY 13x $MAR 9x $UCO 9x $WYN 9x $DVN 6x $HOT 6x $XLP 6x,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.047619048,-0.320531451,0.013909072,-0.158258944,0.047619048,0.142857143,-0.5,0,-0.5,0,0.25,5.370895952,6.480796212,6.673323267,6.673323267,0,0,0.336
893,1396,$HMC,0,-1,0,twitter,$TSLA is the only 'auto' stock showing a gain year-to-date,""" #Hani "" sözcüğü hayal kırıklığının en kırgın noktasıdır.",-1,#Hani sözcüğü hayal kırıklığının en kırgın noktasıdır .,#hani sözcüğü hayal kırıklığının en kırgın noktasıdır .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047332365,0.097225106,-0.049892741,0.125,0.125,0,0,0,0,0,7.136201879,7.184148891,7.184148891,7.184148891,0,1,-0.334
894,485,$BBRY,1,0,0,stocktwits,they let the stock fall big time after earnings,@thecatman $bbry What I fear is they let the stock fall big time after earnings then put a lowball offer in,0,$bbry What I fear is they let the stock fall big time after earnings then put a lowball offer in,$bbry what I fear is they let the stock fall big time after earn then put a lowbal offer in,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.2,0.2,-0.4,0.05,0.05,0,0.1,-0.818074874,0.033146495,-0.157705349,0.05,0.85,-0.25,0.125,-0.5,0.181818182,0.090909091,5.003060663,7.477629032,7.589613999,7.589613999,0,0,-0.455
895,665,$GDX,2,0,0,stocktwits,Could offer support revisit to jump on long bus?,$FCX $GDX watching China ppi cpi reporting tonight. Commods super sensitive to china still. Could offer support revisit to jump on long bus?,0,$FCX $GDX watching China pi cpi reporting tonight Comods super sensitive to china still Could offer support revisit to jump on long bus ?,$FCX $GDX watch china pi cpi report tonight comod super sensit to china still could offer support revisit to jump on long bu ?,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0.6,0,0.083333333,0,0.125,0,-0.753857865,0.138329527,-0.180956335,0.25,0.583333333,0,0.125,-0.125,0.076923077,0.076923077,6.439476753,7.528794233,7.589613999,7.589613999,0,0,0.19
896,1015,$LABU,1,-1,0,twitter,long,long $SDLP $CPGX $TWTR $BITA $LABU $FB $TSLA $ETE $SDRL  Autocharts @ https://t.co/nxLx1ES7nY,-1,long $SDLP $CPGX $TWTR $BITA $LABU $FB $TSLA $ETE $SDRL Autocharts @ _url,long $SDLP $CPGX $TWTR $BITA $LABU $FB $TSLA $ETE $SDRL autochart @ _url,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,-0.035983669,0.007265933,-0.043249602,0.076923077,0.076923077,0,0,0,0,0,4.198084803,6.673323267,6.673323267,0,0,0,0.488
897,171,$UA,2,0,1,stocktwits,Diversifies. Adds International exposure,$UA   Murray leaves competitor Adidas. $UA Diversifies. Adds International exposure. And tennis. Murray won 2012 U.S. Open &amp; Olympic Gold.,0,$UA Murray leaves competitor Adidas $UA Diversifies Adds International exposure And tennis Murray won 2012 you Open & Olympic Gold .,$UA murray leaf competitor adida $UA diversifi add intern exposur and tenni murray won 2012 you open & olymp gold .,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0.6,0.6,0,0.047619048,0,0.095238095,0,-0.478167601,0.069406961,-0.197979379,0.380952381,0.476190476,0.5,0.5,-0.125,0.181818182,0.090909091,7.209182393,7.589613999,7.589613999,7.589613999,0,0,0.219
898,987,$GME,2,-1,0,twitter,Notable gainers among liquid option names this morning,"Notable gainers among liquid option names this morning include $STX (+7.0%), $NEM (+4.6%), $WDC (+4.2%), $X (+4.1%), and $GME (+3.4%),",-1,"Notable gainers among liquid option names this morning include $STX (+7.0%) $NEM (+4.6%) $WDC (+4.2%) $X (+4.1%) and $GME 4 %),","notabl gainer among liquid option name thi morn includ $STX (+7.0%) $NEM (+4.6%) $WDC (+4.2%) $X (+4.1%) and $GME 4 %),",0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,-0.319216663,0.070375753,-0.162826102,0.142857143,0.285714286,-0.25,0.375,-0.375,0.142857143,0.285714286,5.585901988,6.692846656,6.896466818,6.896466818,0,0,0.513
899,759,$IWM,2,0,0,stocktwits,relative weakness is pretty apparent,$IWM relative weakness is pretty apparent but the short boat is getting full on this one. I prefer the boat closer to empty.,0,$IWM relative weakness is pretty apparent but the short boat is getting full on this one I prefer the boat closer to empty .,$IWM rel weak is pretti appar but the short boat is get full on thi one I prefer the boat closer to empti .,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.4,0.2,-0.4,0.041666667,0.083333333,0.083333333,0.041666667,-0.896892949,0.059303854,-0.375268148,0.208333333,0.75,2,0.875,-0.375,0.428571429,0.142857143,6.059997951,7.371300085,7.589613999,7.589613999,0,0,-0.262
900,876,$AAPL,1,0,0,stocktwits,Same sellers we saw yesterday,$AAPL Same sellers we saw yesterday (More action now that 6am cst pre-market is now open),0,$AAPL Same sellers we saw yesterday (More action now that 6am cst pre-market is now open ),$AAPL same seller we saw yesterday (more action now that 6am cst pre-market is now open ),0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.355131133,0.111895371,-0.104006643,0.117647059,0.705882353,-0.25,0.125,-0.375,0.125,0.125,5.87589789,7.385171079,7.589613999,7.589613999,0,0,-0.45
901,1049,$ATU,2,-1,0,twitter,Breakout watch,Breakout watch for TUES $ARR $ATU $CA $G $IPG $NLSN $SE,-1,Breakout watch for TUES $ARR $ATU $CA $G $IPG $NLSN $SE,breakout watch for tue $ARR $ATU $CA $G $IPG $NLSN $SE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0.045948377,0.080617258,-0.029686527,0.181818182,0.181818182,0,0,0,0,0,5.070106769,6.857205807,7.184148891,7.184148891,1,0,0.352
902,822,$AMZN,2,0,0,stocktwits,Grab it while it's cheap,$AMZN Grab it while it&#39;s cheap,0,$AMZN Grab it while it is cheap,$AMZN grab it while it is cheap,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.142857143,-0.338523286,0.022628192,-0.157013355,0.142857143,0.714285714,-0.125,0.125,-0.25,0.333333333,0.333333333,5.86001259,6.86675588,7.488247722,7.589613999,0,0,0.488
903,1434,$CRM,1,-1,0,twitter,high-flyers have been falling,@jimcramer on why #Facebook and other high-flyers have been falling: https://t.co/BmLMj3tnLv $FB $PANW $CRM on @TSTRealMoney,-1,on why #Facebok and other high-flyers have been falling: _url $FB $PANW $CRM on,on whi #facebok and other high-flyer have been falling: _url $FB $PANW $CRM on,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,-0.47934399,0.015569857,-0.221230365,0.071428571,0.428571429,-0.25,0.25,-0.625,0.666666667,0.333333333,4.907590783,7.04188269,7.184148891,7.184148891,0,1,-0.501
904,933,$AL,2,-1,0,twitter,Short Setups Looking Nice....Really Nice,Short Setups Looking Nice....Really Nice | $AL $ADS $BBY $HRS $DY $EBAY $ETFC $F $FLT $BK $AMGN $HRTX $IVZ $LCI https://t.co/G9DxoE5dzj,-1,Short Setups Looking Nice Realy Nice | $AL $ADS $BBY $HRS $DY $EBAY $ETFC $F $FLT $BK $AMGN $HRTX $IVZ $LCI _url,short setup look nice reali nice | $AL $ADS $BBY $HRS $DY $EBAY $ETFC $F $FLT $BK $AMGN $HRTX $IVZ $LCI _url,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1.2,0.6,0,0.090909091,0,0.090909091,0,0.00650474,0.087537195,-0.090443568,0.090909091,0.181818182,0.125,0.125,0,0.2,0,5.127917198,6.085536602,6.085536602,6.085536602,0,0,-0.464
905,1315,$TSLA,2,-1,0,twitter,issues already priced in,$TSLA this must be tiniest recall ever! Musk doing the right thing yet again getting ahead of any issues. Seat issues already priced in,-1,$TSLA this must be tiniest recall ever! Musk doing the right thing yet again getting ahead of any issues Seat issues already priced in,$TSLA thi must be tiniest recal ever! musk do the right thing yet again get ahead of ani issu seat issu alreadi price in,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.041666667,0.083333333,-1.136391945,0.080617258,-0.155352571,0.083333333,0.833333333,0.875,0.25,0,0.375,0,5.833972162,7.458233465,7.589613999,7.589613999,0,0,0.165
906,1094,$AKAM,2,-1,0,twitter,Will A Onetime Zombie Stock Rise Again?,Akamai: Will A Onetime Zombie Stock Rise Again? https://t.co/YFqDoBcCr8 $AKAM,-1,Akamai: Will A Onetime Zombie Stock Rise Again? _url $AKAM,akamai: will A onetim zombi stock rise again? _url $AKAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.1,-0.046986368,0.138883122,-0.08476922,0.1,0.4,0.25,0.25,0,0.333333333,0,5.507369371,7.391571947,7.474089469,7.589613999,0,0,0.241
907,492,$EUO,0,0,0,stocktwits,debt crisis entered a dangerous new phase,Has the European debt crisis entered a dangerous new phase http://stks.co/1GOg $FXE $EWG $EPV $EUO $BUND $BUNL,0,Has the European debt crisis entered a dangerous new phase _url $FXE $EWG $EPV $EUO $BUND $BUNL,ha the european debt crisi enter a danger new phase _url $FXE $EWG $EPV $EUO $BUND $BUNL,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,-1,0,-0.6,0,0.117647059,0,0.176470588,-0.508200125,0.053075912,-0.210573663,0.117647059,0.470588235,-0.25,0.375,-0.75,0.25,0.25,5.162746118,6.632807366,6.673323267,6.673323267,0,0,-0.331
908,691,$VXX,2,0,0,stocktwits,"the parties over', 'volatility is back",$spy $vxx $aapl the parties over loaded on $uvxy volatility is back,0,$spy $vxx $aapl the parties over loaded on $uvxy volatility is back,$spy $vxx $aapl the parti over load on $uvxy volatil is back,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.083333333,-0.36737942,0.030516919,-0.072174936,0.083333333,0.666666667,0.125,0.125,0,0.2,0,4.694367743,6.896466818,6.896466818,6.896466818,0,0,-0.223
909,5,$XLI,1,0,0,stocktwits,No edge offered,$XLP $XLF $XLY $XLE $XLU $XLI Heavy volume alert. 50:50 split in defensive and cyclical sectors. No edge offered,0,$XLP $XLF $XLY $XLE $XLU $XLI Heavy volume alert 50:50 split in defensive and cyclical sectors No edge offered,$XLP $XLF $XLY $XLE $XLU $XLI heavi volum alert 50:50 split in defens and cyclic sector No edg offer,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,-0.4,0,-0.2,0,0.105263158,0,0.105263158,-0.434295204,0.015569857,-0.181925126,0.157894737,0.368421053,0,0,0,0,0,5.745627979,6.896466818,6.896466818,6.896466818,0,0,0.025
910,859,$EMC,2,0,0,stocktwits,companies shld be worried about iCloud,These companies shld be worried about iCloud $goog $sfly $nflx $emc $vmw $yhoo $msft,0,These companies should be worried about iCloud $goog $sfly $nflx $emc $vmw $yhoo $msft,these compani should be worri about icloud $goog $sfly $nflx $emc $vmw $yhoo $msft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,-0.6,0,-0.6,0,0.071428571,0,0.071428571,-0.776624455,0,-0.144142274,0,0.5,-0.125,0.125,-0.25,0.333333333,0.333333333,5.28958594,6.527411811,6.673323267,6.673323267,0,0,-0.329
911,63,$CELG,0,0,0,stocktwits,I will buy aggressively if pulls back,"given the broad market environment, I do not expect this $CELG trade to work flawlessly. I will buy aggressively if pulls back and 62 holds",0,given the broad market environment I do not expect this $CELG trade to work flawlessly I will buy aggressively if pulls back and 62 holds,given the broad market environ I do not expect thi $CELG trade to work flawlessli I will buy aggress if pull back and 62 hold,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.08,0,-1.039374438,0.216386409,-0.201439347,0.24,0.72,0.25,0.5,-0.625,0.2,0.133333333,5.227127811,7.279957546,7.553132568,7.589613999,0,0,0.386
912,447,$AAPL,2,0,0,stocktwits,$AAPL max pain,does anyone else have $AAPL max pain at 670 this week!?,0,does anyone else have $AAPL max pain at 670 this wek !?,doe anyon els have $AAPL max pain at 670 thi wek !?,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,-0.4,0,-0.4,0,0.083333333,0,0.083333333,-0.811431735,0,-0.146495052,0,0.833333333,-0.5,0.25,-0.75,0.25,0.25,5.636353133,7.589613999,7.589613999,7.589613999,0,0,-0.063
913,539,$SPY,2,0,0,stocktwits,Yes buy everything up,"$SPY Yes buy everything up, World is fine",0,$SPY Yes buy everything up World is fine,$SPY ye buy everyth up world is fine,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6,0.4,0,0.25,0,0.125,0,-0.245796139,0.08476922,-0.201439347,0.375,0.625,1.25,0.5,0,0.666666667,0,5.404287835,7.589613999,7.589613999,7.589613999,0,0,0.829
914,959,$YHOO,2,-1,0,twitter,"Bad governance', 'not confident in core biz","@jay_21_ maybe $YHOO or $BABA. Bad governance, not confident in core biz",-1,maybe $YHOO or $BABA Bad governance not confident in core business,mayb $YHOO or $BABA bad govern not confid in core busi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-0.2,0.4,-0.6,0.090909091,0.090909091,0.090909091,0.090909091,-0.827831984,0.016677047,-0.197979379,0.090909091,0.727272727,-1.125,0.375,-0.875,0.142857143,0.285714286,5.350142369,7.184148891,7.184148891,7.184148891,0,0,-0.331
915,1262,$FB,1,-1,0,twitter,$FB and $IBB still weak,$FB and $IBB still weak with $USO and $SPY gaining,-1,$FB and $IBB still weak with $USO and $SPY gaining,$FB and $IBB still weak with $USO and $SPY gain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,-1.11E-16,0.4,-0.4,0.1,0.1,0.1,0.1,-0.330565359,0.024565774,-0.230226282,0.4,0.3,-0.5,-0.125,-0.375,0,1,5.158531995,7.184148891,7.184148891,7.184148891,0,0,-0.373
916,491,$CMG,1,0,0,stocktwits,"longer term top building', 'now a quickie short",$CMG looks like longer term top building which may take some time but here and now a quickie short to fill at least 1st gap 313.82.,0,$CMG looks like longer term top building which may take some time but here and now a quickie short to fill at least 1st gap 82 .,$CMG look like longer term top build which may take some time but here and now a quicki short to fill at least 1st gap 82 .,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.8,0.4,0,0.074074074,0,0.074074074,0,-0.962286347,0.06954536,-0.167116463,0.148148148,0.814814815,0.125,0.125,0,0.071428571,0,4.931850222,7.298105899,7.589613999,7.589613999,0,0,0.099
917,30,$MAR,2,1,0,stocktwits,Defying the Downturn,"Steinerâ€™s Spas Sail With the Wealthy, Defying the Downturn http://stks.co/1UwM $STNR $MAR $M $JWN",0,Steinerâ€™s Spas Sail With the Wealthy Defying the Downturn _url $STNR $MAR $M $JWN,steinerâ€™ spa sail with the wealthi defi the downturn _url $STNR $MAR $M $JWN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.4,0.4,0,0.071428571,0,0.071428571,0.071428571,-0.052383918,0.120476092,-0.113556155,0.214285714,0.285714286,0.5,0.5,0,0.333333333,0,5.911556994,6.998151509,7.184148891,7.184148891,0,0,0.407
918,1057,$AAPL,2,-1,0,twitter,"now up 2.2%', 'Still holding","$AAPL now up 2.2% w/div since my original call, while $SPY up only 0.6% even w/ this Fri's div. #EMH be damned. Still holding.",-1,$AAPL now up 2.2% w/div since my original call while $SPY up only 0.6% even with this Fri's div #EMH be damned Still holding .,$AAPL now up 2.2% w/div sinc my origin call while $SPY up onli 0.6% even with thi fri' div #emh be damn still hold .,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-0.8,0,-0.8,0,0.04,0,0.04,-1.215002422,0.022628192,-0.18040274,0.12,0.68,-0.25,0.125,-0.375,0.2,0.2,5.705439666,7.028095759,7.184148891,7.184148891,1,1,0.523
919,736,$OVTI,0,0,0,stocktwits,"bought CALL OMNIVISION TECH', 'Should beat earnings",$OVTI bought CALL OMNIVISION TECH $16 EXP 12/21/13 today on earnings. Should beat earnings.,0,$OVTI bought CALL OMNIVISION TECH $16 EXP 12/21/13 today on earnings Should beat earnings .,$OVTI bought call omnivis tech $16 exp 12/21/13 today on earn should beat earn .,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-0.623763061,0.004082762,-0.124074459,0.066666667,0.733333333,0.25,0.125,0,0.285714286,0,5.937466948,7.439206259,7.589613999,7.589613999,4,0,0.722
920,120,$BA,2,0,0,stocktwits,holding strong,$ba seriously ER comig up and it will have to be a guide down with the delay and this thing holding strong me smell rate,0,$ba seriously ER coming up and it will have to be a guide down with the delay and this thing holding strong me smell rate,$ba serious ER come up and it will have to be a guid down with the delay and thi thing hold strong me smell rate,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2,0.4,-0.2,0.04,0.04,0.04,0.08,-0.963670334,0.037852052,-0.129195211,0.2,0.76,1,0.5,-0.125,0.307692308,0.076923077,4.981774081,7.050923916,7.550998274,7.589613999,1,0,0.192
921,630,$FLO,2,0,0,stocktwits,breakouts,"8 breakouts: $CHMT (stop: $17.99), $FLO (200-day MA), $OMX (gap), $SIRO (gap). One sub-$1 stock. Modest selection on attempted swing low.",0,8 breakouts: $CHMT (stop: $17.99) $FLO (20-day MA) $OMX (gap) $SIRO (gap) One sub-$1 stock Modest selection on attempted swing low .,8 breakouts: $CHMT (stop: $17.99) $FLO (20-day ma) $OMX (gap) $SIRO (gap) one sub-$1 stock modest select on attempt swing low .,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0.045454545,0,-0.516227251,0.176665975,-0.206975296,0.045454545,0.409090909,-0.25,0,-0.25,0,0.2,6.124264821,7.540103486,7.589613999,7.589613999,1,0,0.627
922,1128,$ULTA,2,-1,0,twitter,LargeCap Growth fundholders get lift,#MainStay LargeCap Growth fundholders get lift from $ULTA salon stake.,-1,#MainStay LargeCap Growth fundholders get lift from $ULTA salon stake .,#mainstay largecap growth fundhold get lift from $ULTA salon stake .,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4,0.4,0,0.090909091,0,0,0,0.019860217,0.080617258,-0.064563006,0.272727273,0.363636364,0.125,0.125,0,0.2,0,6.369085813,7.589613999,7.589613999,7.589613999,0,1,0.597
923,548,$KMB,0,0,-1,stocktwits,short,$KMB short... http://stks.co/g0iXf,0,$KMB short _url,$KMB short _url,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.019998616,0,-0.019998616,0,0.333333333,0,0,0,0,0,3.037540911,7.184148891,0,0,0,0,-0.633
